goodreads_book_id,tag_id,count
23719378,25153,21
23719378,30672,21
23719378,10210,21
23719378,11665,21
23751850,9886,21
23751850,32726,21
23754479,32586,21
23846013,11370,21
23846013,27314,21
23899174,25153,21
23899174,5481,21
23899174,805,21
23929479,18045,21
23929479,24999,21
24044596,11595,21
24044596,25000,21
24044596,18520,21
24228353,25151,21
24388326,10067,21
24422492,766,21
24422492,4942,21
24422492,829,21
24429934,3358,21
24453082,9638,21
24465724,10197,21
24465724,805,21
24480276,25153,21
24488476,18045,21
24488476,2048,21
24499258,29076,21
24499258,10210,21
24499258,805,21
24504274,22333,21
24504274,2852,21
24504274,17667,21
24529123,25822,21
24529123,19786,21
24529123,19788,21
24529123,20640,21
24586590,8055,21
24586590,3358,21
24586590,24997,21
24611454,3392,21
24612118,18640,21
24612118,32686,21
24612118,2852,21
24612624,28525,21
24612624,25128,21
24631990,3358,21
24631990,24997,21
24819476,14694,21
24820165,20774,21
24876258,10210,21
24876258,9477,21
24911006,10304,21
24934065,1128,21
24934065,14467,21
24934065,22330,21
24934065,22344,21
24934065,11369,21
24934065,31605,21
24937499,3358,21
24940998,30358,21
24950845,10210,21
24950845,829,21
25005214,25151,21
25005214,26771,21
25010281,20989,21
25010281,5493,21
25065522,22743,21
25065522,17213,21
25065522,1642,21
25065522,831,21
25065629,11644,21
25066591,17213,21
25074850,18054,21
25074850,24999,21
25074850,22733,21
25111004,22352,21
25111004,9477,21
25111004,1010,21
25111004,895,21
25114548,1642,21
25114548,24999,21
25142924,22753,21
25142924,831,21
25153134,24999,21
25242224,25000,21
25242224,1659,21
25251757,24521,21
25279165,9484,21
25337081,17213,21
25337081,3377,21
25337081,23888,21
25372801,12600,21
25372801,10094,21
25372801,893,21
25372801,823,21
25372801,30888,21
25387351,22753,21
25422234,5051,21
25451555,9221,21
25451555,1078,21
25451555,780,21
25451555,13597,21
25451555,13599,21
25451555,7750,21
25451555,784,21
25451852,17213,21
25489012,3358,21
25489025,18054,21
25489025,32724,21
25489025,3231,21
25507925,3371,21
25526965,21274,21
25527908,25617,21
25558608,33124,21
25558608,3377,21
25558608,855,21
25558608,27767,21
25558608,3419,21
25564446,25000,21
25564665,22753,21
25564665,3392,21
25564665,30521,21
25564665,25438,21
25564665,1679,21
25574782,10094,21
25574782,21003,21
25574782,9477,21
25574782,2852,21
25574782,27847,21
25574782,785,21
25613617,3379,21
25613617,3377,21
25613617,20989,21
25613617,20926,21
25613617,831,21
25614598,22743,21
25614598,18045,21
25614598,10197,21
25624089,23909,21
25663717,32586,21
25664459,18045,21
25664459,18326,21
25671827,23037,21
25671827,29299,21
25690958,17213,21
25690958,30755,21
25690958,5361,21
25690958,895,21
25711641,2541,21
25711641,24187,21
25733983,10708,21
25733983,5504,21
25733990,17217,21
25733990,893,21
25733990,26774,21
25734248,809,21
25773504,4949,21
25776122,22034,21
25776122,9638,21
25776122,8346,21
25776122,2852,21
25776210,2852,21
25776210,27470,21
25781157,11643,21
25781157,12868,21
25781157,25630,21
25781157,21374,21
25801299,22743,21
25813921,32586,21
25813921,9375,21
25813921,894,21
25813937,12048,21
25813937,831,21
25816688,9221,21
25816688,9484,21
25816688,2852,21
25817162,24999,21
25817493,22034,21
25817493,10197,21
25817528,10197,21
25817528,25438,21
25817528,3377,21
25817528,831,21
25817531,10093,21
25817531,831,21
25817531,31553,21
25837341,24999,21
25852784,32586,21
25852784,1669,21
25852784,16651,21
25852784,7334,21
25852784,14925,21
25852870,21989,21
25852870,10210,21
25852870,4076,21
25852870,24288,21
25855506,2852,21
25866725,20994,21
25877663,25152,21
25883848,11505,21
25883848,11595,21
25883848,18051,21
25883848,2136,21
25883848,29119,21
25893582,11590,21
25893582,8067,21
25893582,9638,21
25893582,31553,21
25893582,823,21
25893582,2875,21
25893693,10210,21
25893693,4968,21
25893693,11780,21
25893693,32904,21
25893693,30692,21
25893709,20288,21
25893709,3358,21
25893709,11643,21
25912358,9976,21
25937671,14552,21
25953369,31505,21
25953369,22330,21
25953369,1668,21
26025580,10644,21
26025580,20926,21
26025580,8545,21
26025580,29083,21
26025580,809,21
26025989,18051,21
26025989,4568,21
26025989,9477,21
26025989,7725,21
26025989,21685,21
26025989,894,21
26061591,24999,21
26072609,11557,21
26114135,894,21
26114135,5362,21
26114135,1826,21
26114516,17213,21
26114516,1642,21
26116430,22034,21
26116430,12948,21
26116430,805,21
26131641,831,21
26154406,3379,21
26154406,12048,21
26154406,9638,21
26192646,12948,21
26200563,29316,21
26214866,20994,21
26228034,895,21
26245850,18284,21
26245850,9484,21
26245853,9336,21
26247008,18326,21
26247008,20989,21
26247008,2852,21
26247008,24662,21
26252859,21021,21
26252859,13646,21
26721568,11497,21
26721568,32088,21
26771521,26785,21
26827675,18284,21
26827675,14719,21
26827675,823,21
27070127,3379,21
27083865,19524,21
27083865,1010,21
27083865,26097,21
27152124,1642,21
27170141,3379,21
27209407,6750,21
27209486,26138,21
27209486,3379,21
27209486,3377,21
27209486,823,21
27220736,3371,21
27252717,10644,21
27252717,9886,21
27252717,25822,21
27252717,29119,21
27252717,18852,21
27252717,28421,21
27276262,11305,21
27276262,18326,21
27401883,20939,21
27406704,32586,21
27824826,20656,21
27824826,9184,21
27904311,25167,21
27904311,32095,21
28016509,29083,21
28077464,1691,21
28077464,24999,21
28187230,11978,21
28187230,8545,21
28204534,32586,21
28204534,7858,21
28214365,25630,21
28214365,11247,21
28220985,3358,21
28233082,8533,21
28251002,9638,21
28257707,10197,21
28262024,32586,21
28262024,10825,21
28262024,28612,21
28374062,30521,21
28390369,10197,21
28390369,7852,21
28390369,12948,21
28390369,11644,21
28390369,894,21
28449257,2852,21
28449270,10197,21
28449270,5051,21
28449270,823,21
28477789,22743,21
28587957,11503,21
28587957,8517,21
28587957,22618,21
28587957,32708,21
28587957,28954,21
28678119,15048,21
28678119,31934,21
28678119,31930,21
28678119,17083,21
28678119,15646,21
28678119,21391,21
28686840,25167,21
28686840,4949,21
28686840,33023,21
28815371,15495,21
28815474,22618,21
28815474,829,21
28862528,10064,21
28862528,13552,21
28862528,829,21
28959148,22743,21
28959148,831,21
28965131,22753,21
28965131,24520,21
29008738,11366,21
29008738,832,21
29072594,4949,21
29103028,33009,21
29104680,9886,21
29104680,1642,21
29104680,20731,21
29104680,823,21
29154543,18045,21
29236299,10644,21
29236299,32088,21
29236299,13962,21
29236299,829,21
29340182,11674,21
29340182,5006,21
29354916,1642,21
29354916,30386,21
29354916,20989,21
29354916,1659,21
29354916,4949,21
29367958,3389,21
29367958,9477,21
29367958,12598,21
29430007,10197,21
29430012,923,21
29430012,10093,21
29430012,4968,21
29430012,11780,21
29430013,11643,21
29430788,30521,21
29430788,12948,21
29437949,11590,21
29437949,1416,21
29519514,29076,21
29519514,28422,21
29519517,10093,21
29519517,12334,21
29519517,9976,21
29610595,7677,21
29632984,3392,21
29639736,3389,21
29639736,3371,21
29639736,25000,21
29639736,855,21
29780253,19735,21
29780253,1750,21
29780253,19749,21
29780253,9611,21
29868610,19524,21
29868610,4611,21
29868610,823,21
29906980,10197,21
29906980,21339,21
29981261,3379,21
29981261,10094,21
29981261,22333,21
29991719,10526,21
30008702,10197,21
30008702,5051,21
30065028,2104,21
30065028,22034,21
30065028,11370,21
30065028,28525,21
30065028,5036,21
30065028,4112,21
30065028,5361,21
30226723,3358,21
30226723,21265,21
30226723,25450,21
30253864,8055,21
30253864,21685,21
30253864,1668,21
30253864,894,21
30314465,25000,21
30831912,29011,21
30831912,26679,21
30831912,18051,21
30831912,25822,21
30831912,9477,21
30831912,2852,21
30831912,30581,21
30839185,27018,21
31140847,18682,21
31140847,9886,21
31140847,10210,21
31140847,805,21
31140847,1679,21
31140847,18852,21
31140847,5498,21
31176886,1691,21
31538614,25000,21
31538614,22025,21
31538635,26785,21
31538647,11370,21
31538647,823,21
31845516,24526,21
33288638,11743,21
33288638,21055,21
428,8067,20
3698,18318,20
3698,272,20
3698,5746,20
3698,7693,20
4507,19738,20
4507,31254,20
4987,23931,20
5296,25167,20
5296,30635,20
6670,20849,20
6670,10644,20
7389,13597,20
7432,9336,20
7432,12452,20
7432,32130,20
7432,20986,20
7433,11557,20
7433,14552,20
9590,32586,20
9590,248,20
11077,28202,20
11438,27656,20
11438,27683,20
11553,30521,20
11564,17273,20
11564,30368,20
11574,22025,20
11768,7852,20
11768,18292,20
12007,22753,20
12007,12940,20
12016,11305,20
12016,27199,20
12016,12940,20
13360,7156,20
13619,25149,20
13619,9147,20
13619,13568,20
13809,5207,20
13881,27199,20
13881,25923,20
14014,17213,20
14014,1642,20
14295,18045,20
14295,1195,20
14376,17213,20
14376,8055,20
14376,8067,20
14376,12948,20
14376,30672,20
14376,26894,20
15018,28384,20
15398,22743,20
15613,7423,20
15613,25114,20
15654,3611,20
15957,3392,20
16055,18045,20
16130,22689,20
16130,4568,20
16130,805,20
16130,14520,20
16130,24246,20
16130,829,20
16300,20656,20
16316,1691,20
16335,20205,20
16341,11590,20
16341,19312,20
16360,19961,20
16372,7214,20
16424,25152,20
16424,20656,20
21025,22743,20
21343,11743,20
21343,29398,20
21611,3358,20
21611,15006,20
21718,3358,20
21720,20926,20
21722,3392,20
21722,1642,20
21996,22034,20
21996,27556,20
21996,31656,20
22421,7836,20
22469,8780,20
25200,9221,20
25200,7404,20
28689,24960,20
29981,25149,20
31300,22034,20
31300,10093,20
32127,25562,20
32127,24196,20
32258,29083,20
34498,3371,20
34498,31745,20
34498,27412,20
34498,11376,20
34498,4021,20
34498,9551,20
34498,21482,20
34499,10093,20
34499,27403,20
34499,27401,20
34499,9551,20
34499,20651,20
34502,487,20
37100,14487,20
37100,20926,20
38462,25150,20
38462,18318,20
38462,10932,20
38462,272,20
38462,12880,20
38501,25149,20
38501,15067,20
38529,12680,20
39664,20939,20
41820,26842,20
42631,9221,20
43908,27199,20
43908,10197,20
44399,28384,20
44659,28300,20
44659,11386,20
44688,27403,20
45106,17213,20
45108,25151,20
45108,25451,20
45109,3392,20
45109,10644,20
45109,5090,20
45109,25151,20
45109,25451,20
46227,11978,20
46661,17213,20
47780,23026,20
48019,9221,20
48019,6262,20
48019,30620,20
49245,11557,20
49455,5090,20
49455,18292,20
49455,22330,20
50618,9221,20
50618,272,20
51362,18045,20
51964,2104,20
51964,24993,20
51964,25000,20
51964,12700,20
52350,25151,20
52397,10093,20
52397,6131,20
52397,23804,20
52635,22753,20
52635,30521,20
52635,10210,20
58314,923,20
59151,10210,20
59151,251,20
60932,11370,20
61899,26816,20
61899,18518,20
61903,32586,20
61905,15005,20
61906,11370,20
61906,28300,20
61915,18518,20
62530,1659,20
62530,12663,20
62953,22753,20
62953,21989,20
62953,25438,20
63720,20774,20
63720,23694,20
65110,25150,20
65110,29316,20
67931,20204,20
68452,14361,20
68453,11370,20
68487,25149,20
68487,26771,20
68487,11379,20
68488,25765,20
68488,1128,20
68488,10644,20
68488,11340,20
68488,2277,20
68488,12940,20
68488,25451,20
68526,22753,20
68527,12948,20
68527,19958,20
68527,1264,20
68528,14461,20
68528,30086,20
68930,30358,20
68930,923,20
73089,22753,20
73089,2136,20
73186,4434,20
76706,18045,20
76706,20989,20
76706,29584,20
76867,8533,20
78728,30521,20
78728,272,20
79421,3611,20
80534,18045,20
80534,9886,20
80534,1659,20
80630,20939,20
82434,5090,20
82434,29464,20
83083,14518,20
83083,8428,20
83143,9886,20
85491,26039,20
86147,22753,20
88071,5207,20
89959,17213,20
95693,7494,20
98687,22743,20
104734,18001,20
104734,24728,20
112200,11743,20
112200,2313,20
121648,20774,20
121648,9360,20
127712,1542,20
130260,5751,20
130260,10641,20
132778,22753,20
132778,11550,20
132778,24997,20
132900,11557,20
132900,24193,20
135611,8717,20
135611,23743,20
138683,14518,20
139176,8055,20
140091,8533,20
140091,8425,20
140302,25152,20
140302,25151,20
140302,10641,20
140302,5776,20
142108,9221,20
153175,5207,20
153175,19993,20
160848,26837,20
166997,20849,20
166997,12948,20
166997,31528,20
167216,22743,20
178788,1416,20
178788,31800,20
178788,14138,20
179735,10210,20
194618,32586,20
194618,11247,20
194618,32564,20
201145,17129,20
201145,2580,20
204276,30386,20
208324,31653,20
217432,10210,20
217432,32708,20
217433,17213,20
220826,30521,20
223380,27656,20
223462,22743,20
226706,6828,20
226706,15436,20
227590,17213,20
233044,1642,20
233044,6729,20
239186,14445,20
239186,14557,20
239399,25151,20
239399,25150,20
239399,10093,20
239399,10094,20
257990,1642,20
260791,28341,20
272607,3392,20
293625,22753,20
297134,11221,20
297186,8448,20
338691,25147,20
338691,30386,20
338691,9484,20
352921,25149,20
352921,20963,20
361459,17213,20
361459,23171,20
361459,24517,20
361459,33931,20
368916,25153,20
368916,12680,20
368916,32865,20
372385,11557,20
381102,9221,20
381102,13528,20
382680,22753,20
382680,7582,20
459386,18045,20
462033,25150,20
462033,30672,20
462033,18054,20
462033,10210,20
462033,9484,20
462033,4959,20
464260,2312,20
464260,4737,20
504420,20994,20
511240,19141,20
511614,11590,20
519933,7056,20
534733,20774,20
539282,923,20
595822,7183,20
604635,33114,20
604635,21888,20
608216,32917,20
608287,1599,20
608474,22545,20
608474,25000,20
608474,831,20
643974,3377,20
643974,17310,20
644655,10197,20
644655,4949,20
644655,5779,20
644655,27607,20
645023,29644,20
648194,18045,20
648194,1642,20
736376,3389,20
737957,5207,20
737957,14467,20
759900,9221,20
759900,29076,20
759900,26207,20
759960,8055,20
763429,5207,20
764073,3371,20
764073,21989,20
764073,6131,20
775346,20849,20
775346,25150,20
775346,18318,20
775346,941,20
775346,609,20
775346,24999,20
775346,12868,20
775346,13446,20
795034,22753,20
809849,9221,20
961831,3371,20
961831,10093,20
961831,8076,20
961831,6750,20
961831,21815,20
961831,2858,20
1096390,25153,20
1096390,10210,20
1096390,25148,20
1096390,5747,20
1105093,14467,20
1128178,5404,20
1128178,29045,20
1128178,895,20
1128434,22973,20
1128434,24997,20
1128434,1540,20
1128434,27682,20
1128434,9477,20
1268479,11386,20
1297150,30086,20
1372055,18045,20
1373381,22753,20
1373381,3392,20
1466455,10093,20
1466455,12680,20
1466455,32726,20
1468706,9336,20
1772910,33777,20
1772910,26379,20
1772910,26364,20
1772910,9794,20
1779929,1642,20
1779929,3611,20
1820716,11570,20
1821187,3371,20
1848444,11590,20
1848444,5776,20
1876770,11290,20
1914973,17442,20
1914973,11978,20
1914973,25145,20
1914973,24517,20
1991039,23888,20
1991039,12035,20
2102600,3358,20
2102600,26670,20
2102600,22251,20
2102600,22253,20
2211221,30521,20
2211221,6122,20
2227371,22753,20
2227371,20939,20
2277378,8527,20
2924318,1642,20
3124122,3392,20
3398625,25151,20
3398625,25147,20
3398625,14520,20
3710603,27199,20
3722183,10210,20
3722183,25000,20
3722183,22330,20
3722183,9638,20
3722183,8346,20
3722183,4356,20
3722183,16898,20
4201106,23251,20
4954833,9221,20
4954833,31155,20
4954833,32686,20
4954833,25630,20
4961048,2277,20
5587960,32686,20
5941079,3379,20
5941079,4949,20
6080822,32708,20
6115138,3377,20
6115138,6385,20
6178648,9221,20
6178648,25506,20
6178648,4959,20
6178648,11644,20
6178648,2705,20
6202661,22753,20
6260997,11590,20
6260997,28014,20
6324090,18886,20
6324090,1128,20
6324090,6920,20
6324090,251,20
6324090,15285,20
6339304,3371,20
6443834,11590,20
6443834,20939,20
6449551,24996,20
6469165,11505,20
6469165,18680,20
6469165,6766,20
6489529,5207,20
6489529,10210,20
6489529,30086,20
6489529,2531,20
6584134,10094,20
6584134,10825,20
6584134,28332,20
6606855,22743,20
6617928,32586,20
6617928,6729,20
6618272,14064,20
6618272,829,20
6647312,25151,20
6647312,33023,20
6647312,24329,20
6688087,9221,20
6688087,18051,20
6690798,31656,20
6690798,18990,20
6690798,20811,20
6690798,9597,20
6690798,18608,20
6792458,941,20
6792458,24999,20
6792458,21766,20
6792458,10245,20
6792458,30581,20
6792458,28014,20
6839093,30521,20
6839093,30639,20
6839093,6722,20
6919272,13101,20
6919272,13100,20
7011225,18045,20
7011225,236,20
7011403,26897,20
7015403,25153,20
7015403,5951,20
7015403,21739,20
7015403,32766,20
7015403,21685,20
7015403,1668,20
7015403,28038,20
7078265,8517,20
7078265,20989,20
7093222,1642,20
7093952,17442,20
7093952,783,20
7093952,29083,20
7093952,20986,20
7093952,20991,20
7108725,5990,20
7108725,24676,20
7145565,25150,20
7145565,30386,20
7145565,8545,20
7723542,22743,20
7723542,1128,20
7723542,5481,20
7723542,9638,20
7723542,855,20
7723542,860,20
7801229,5090,20
7801229,14064,20
7801229,25147,20
7801229,24999,20
7801229,32996,20
7870457,6722,20
7904453,11590,20
7904453,3389,20
7904453,25152,20
7904453,11658,20
7926569,30521,20
7945049,25151,20
7945049,23888,20
7945049,12800,20
7948230,8517,20
8074967,11497,20
8074967,11366,20
8230409,32989,20
8230409,19083,20
8230409,13547,20
8315872,20957,20
8357992,27199,20
8357992,20994,20
8407173,22753,20
8407173,26138,20
8407173,24840,20
8539798,19165,20
8680417,10644,20
8680418,32654,20
8680418,18919,20
8680418,10093,20
8680418,24995,20
8680418,25000,20
8680418,8066,20
8686068,22753,20
8686068,22034,20
8701129,1642,20
8701129,3358,20
8710484,21989,20
8855321,9336,20
8855321,895,20
8855321,11287,20
9151181,4594,20
9166559,12948,20
9305362,15169,20
9305362,18640,20
9305362,11464,20
9305362,13027,20
9329354,27199,20
9409469,15169,20
9409469,19666,20
10008056,30386,20
10054335,2104,20
10054335,10094,20
10054335,722,20
10054335,4971,20
10079321,25765,20
10079321,31505,20
10079321,9638,20
10161216,1416,20
10161216,28466,20
10161216,20971,20
10169662,32586,20
10169662,25149,20
10305247,5207,20
10587120,31647,20
10680329,23888,20
10680329,23250,20
10805160,25153,20
10805160,20963,20
10844125,20939,20
10844125,30521,20
10846336,33114,20
10846336,2277,20
10846336,4985,20
10875239,4949,20
10875239,29083,20
10929432,22753,20
10929432,19524,20
10929432,15684,20
11071466,32088,20
11071466,27766,20
11071466,8408,20
11071466,29402,20
11178225,751,20
11256979,14552,20
11256979,30755,20
11331421,25149,20
11331421,24996,20
11331421,24999,20
11381910,25148,20
11389341,19322,20
11389875,18284,20
11734251,1691,20
11734251,8299,20
11734251,30086,20
11801463,22753,20
11801463,18045,20
11970096,9285,20
12037026,20994,20
12037026,1659,20
12119529,24999,20
12119529,4942,20
12119529,27469,20
12160906,3379,20
12254379,1416,20
12326627,10210,20
12326627,14461,20
12341557,20939,20
12341557,26894,20
12341557,13962,20
12394068,20774,20
12394068,25151,20
12394068,5481,20
12444298,10197,20
12444298,9638,20
12444298,10064,20
12546674,10093,20
12591698,25150,20
12591698,24997,20
12591698,25148,20
12652457,3392,20
12652457,18045,20
12652457,1642,20
12700306,30521,20
12700306,9277,20
12700306,29872,20
12849385,25150,20
12849385,8545,20
12888599,29076,20
12959045,25151,20
13055592,22753,20
13055592,1540,20
13055592,26884,20
13099738,10644,20
13105527,23816,20
13129925,3392,20
13129925,29076,20
13129925,24996,20
13129925,19524,20
13129925,28415,20
13154952,8067,20
13167062,3377,20
13167062,1659,20
13167062,8076,20
13167796,3371,20
13167847,3611,20
13193855,8130,20
13223349,22753,20
13223349,25151,20
13223349,1540,20
13223349,7843,20
13259270,28052,20
13259270,10891,20
13419891,24997,20
13419891,11124,20
13507011,8517,20
13536649,31723,20
13536649,12680,20
13543138,25148,20
13546173,25167,20
13546173,11124,20
13547180,11743,20
13547180,15169,20
13547180,20939,20
13547180,21437,20
13547180,17217,20
13547180,25000,20
13547180,736,20
13555073,18886,20
13555073,5751,20
13555073,33124,20
13555073,2173,20
13555073,13146,20
13565676,22753,20
13565676,25148,20
13573622,18045,20
13597723,24997,20
13597723,12035,20
13597723,33023,20
13597723,20662,20
13615414,18054,20
13615414,711,20
13615414,23980,20
13623012,1691,20
13623012,5090,20
13623012,25151,20
13623012,6290,20
13628812,3216,20
13630171,25151,20
13630171,10197,20
13630171,8938,20
13642710,10210,20
13722902,3392,20
13722902,25150,20
14781501,3371,20
15034320,22034,20
15034320,12035,20
15034320,2766,20
15451058,12048,20
15451058,28025,20
15451058,829,20
15698479,26897,20
15703770,17213,20
15703770,24995,20
15704459,11505,20
15704459,22034,20
15704459,11497,20
15704459,10093,20
15704459,28994,20
15704486,26897,20
15704486,32586,20
15732712,25150,20
15737147,3389,20
15738951,22743,20
15738951,3389,20
15738951,18045,20
15790883,3371,20
15790883,25150,20
15790883,26837,20
15791154,25151,20
15793074,3379,20
15793184,25151,20
15793184,11221,20
15793184,24997,20
15802944,15626,20
15803059,22753,20
15803059,25150,20
15803059,25153,20
15803059,29076,20
15803059,12048,20
15811495,3377,20
15811495,17119,20
15833693,10197,20
15842230,22753,20
15842230,25149,20
15842230,29083,20
15843166,893,20
15942636,24996,20
15942636,22983,20
15985373,22743,20
15985373,3392,20
15985373,10729,20
16000044,21274,20
16000044,27313,20
16045078,28215,20
16045144,25151,20
16045144,15617,20
16054811,20849,20
16054811,17213,20
16054811,30521,20
16054811,27095,20
16061734,30521,20
16065004,33114,20
16065004,11376,20
16066586,25151,20
16066586,20994,20
16068780,3371,20
16068780,32099,20
16068780,12313,20
16068780,4065,20
16071745,10093,20
16071745,22618,20
16071745,8346,20
16071745,21339,20
16071748,3379,20
16077150,18326,20
16085481,25506,20
16085481,31505,20
16085481,8683,20
16113737,31133,20
16127237,18045,20
16127237,24997,20
16130537,9221,20
16130537,3371,20
16130537,21989,20
16130537,30672,20
16131032,3377,20
16131489,22689,20
16131489,5444,20
16131489,1542,20
16131489,3358,20
16131489,30551,20
16131489,32996,20
16131489,32095,20
16131489,27314,20
16131489,7924,20
16158535,12048,20
16158563,8067,20
16158563,18051,20
16182601,12255,20
16278318,20774,20
16278318,29452,20
16278318,18051,20
16278318,31505,20
16278318,21274,20
16278318,5360,20
16278318,23970,20
16278318,829,20
16278318,12898,20
16280678,24996,20
16280689,30521,20
16303287,32623,20
16303287,10197,20
16303287,1010,20
16303287,21284,20
17158513,33114,20
17158513,10644,20
17158532,18640,20
17158532,1499,20
17167572,28300,20
17171909,26894,20
17225311,24996,20
17225311,24995,20
17225311,19524,20
17225311,1416,20
17225311,9477,20
17225311,29205,20
17237214,18640,20
17237214,4949,20
17237214,22736,20
17255186,22743,20
17255186,3389,20
17262159,29083,20
17262366,23931,20
17262366,9477,20
17287009,11590,20
17287028,24996,20
17306293,20774,20
17306293,10094,20
17306293,24999,20
17331349,4200,20
17332218,26138,20
17332218,11503,20
17332218,27412,20
17332218,11773,20
17332218,11524,20
17333171,11366,20
17333174,3389,20
17333174,10197,20
17333174,10210,20
17333174,25000,20
17333237,1642,20
17333324,23931,20
17333324,30804,20
17333324,661,20
17333324,24728,20
17342700,21274,20
17342700,752,20
17346698,28024,20
17346698,893,20
17346698,888,20
17402288,25153,20
17402288,18367,20
17402288,24996,20
17465515,11221,20
17465515,10093,20
17465515,24997,20
17465515,10931,20
17557913,1642,20
17557913,11221,20
17557913,24521,20
17563080,22753,20
17563080,1078,20
17563080,22977,20
17563539,26894,20
17571466,22753,20
17571466,32586,20
17571466,10210,20
17572903,15169,20
17572903,4959,20
17572903,805,20
17572903,21339,20
17608111,20052,20
17667561,6857,20
17667561,3379,20
17667561,753,20
17673307,4942,20
17673307,17241,20
17707603,17213,20
17722973,6895,20
17722973,25150,20
17722973,11159,20
17834834,10197,20
17834904,11221,20
17834904,20656,20
17834904,6692,20
17838528,1416,20
17838528,22344,20
17838528,22726,20
17876897,20774,20
17901125,783,20
17901125,31509,20
17901125,29665,20
17910124,26897,20
17910124,7261,20
17910544,1642,20
17920175,17217,20
17934385,12048,20
17934521,18045,20
17978144,5207,20
17985262,2766,20
17999892,25152,20
17999892,9484,20
18003300,32989,20
18003300,10094,20
18007533,18054,20
18007533,781,20
18007535,9221,20
18007535,19524,20
18007535,1416,20
18007535,13446,20
18077769,9638,20
18077769,28298,20
18077769,24051,20
18077875,1416,20
18107951,18054,20
18107951,22981,20
18108795,3371,20
18108795,16008,20
18110808,14380,20
18110808,7511,20
18111281,3465,20
18114142,1659,20
18114142,31553,20
18127101,18045,20
18127101,15067,20
18142329,26683,20
18142329,23888,20
18142329,16433,20
18144115,4076,20
18144115,6729,20
18167006,24997,20
18170143,6186,20
18172471,22352,20
18172471,783,20
18209454,5359,20
18209454,12035,20
18209454,31340,20
18210706,22753,20
18210706,1642,20
18210706,10093,20
18210706,25959,20
18222699,32996,20
18271235,22743,20
18282800,4949,20
18298225,21274,20
18298225,9638,20
18298225,32099,20
18298225,4942,20
18298225,29475,20
18304322,15169,20
18304322,22689,20
18304322,11673,20
18304322,9477,20
18304322,8076,20
18304322,29355,20
18304322,28532,20
18304322,27766,20
18304322,5361,20
18336965,5510,20
18336965,25450,20
18336965,8054,20
18339630,6185,20
18339630,6195,20
18339630,20673,20
18373214,26683,20
18404093,1642,20
18404093,28204,20
18461986,25153,20
18461986,20731,20
18461986,4944,20
18461986,12334,20
18461986,6487,20
18465566,15285,20
18465566,19052,20
18465566,27176,20
18465566,7760,20
18465566,30687,20
18465852,19524,20
18465852,5051,20
18465852,8656,20
18467802,831,20
18467818,12948,20
18467818,24996,20
18498558,30696,20
18498558,24050,20
18498558,30368,20
18498558,829,20
18505784,12948,20
18505784,32686,20
18505784,4959,20
18505796,24996,20
18505796,25647,20
18505832,25151,20
18505832,24996,20
18505832,12048,20
18505832,15274,20
18505836,1642,20
18505836,10210,20
18527947,29076,20
18527947,10210,20
18527947,31232,20
18528190,25150,20
18528190,15048,20
18528190,11683,20
18594594,1659,20
18602341,9221,20
18602341,33012,20
18602341,22689,20
18602341,10197,20
18602341,766,20
18602341,9638,20
18602341,10059,20
18602341,11160,20
18630542,19103,20
18630542,13597,20
18630542,13599,20
18635113,8533,20
18635113,19524,20
18635113,29316,20
18635622,20849,20
18635622,24997,20
18656006,3377,20
18656006,24996,20
18656030,24999,20
18656055,30386,20
18659623,25000,20
18659623,9147,20
18659623,8922,20
18659623,13294,20
18660447,11497,20
18660447,3371,20
18660447,28952,20
18667307,11590,20
18667307,19125,20
18667307,19064,20
18667817,11557,20
18667817,24996,20
18667945,10644,20
18667945,3358,20
18693716,18851,20
18693716,25506,20
18693716,9484,20
18693716,28532,20
18693716,18664,20
18693753,5207,20
18718848,3379,20
18718848,3377,20
18718848,29464,20
18739426,10644,20
18754961,3392,20
18754961,18045,20
18754961,17213,20
18764826,10197,20
18803640,25506,20
18803640,19735,20
18803640,4959,20
18803640,31430,20
18803640,21685,20
18806240,31617,20
18806240,33125,20
18806240,3676,20
18812405,11978,20
18812405,781,20
18812405,18282,20
18816603,27535,20
18816603,18051,20
18816603,11978,20
18819296,11557,20
18869967,9221,20
18869967,3371,20
18869967,1642,20
18869967,32586,20
18869967,20926,20
18869967,13455,20
18869970,20849,20
18869970,8517,20
18869970,893,20
18879761,5510,20
18879761,20731,20
18879761,19699,20
18879761,16199,20
18879761,33258,20
18966322,27656,20
18966806,18851,20
18966806,22330,20
18966806,7924,20
19090384,25000,20
19090384,15048,20
19103097,736,20
19161852,31509,20
19161852,10729,20
19161852,13005,20
19286669,22743,20
19286669,11243,20
19286669,32726,20
19288321,11386,20
19523454,22753,20
19536001,22753,20
19536001,30521,20
19536001,8055,20
19536001,13597,20
19536001,10825,20
19561922,30521,20
19561922,20957,20
20168816,1642,20
20168816,3358,20
20174424,26842,20
20174424,3358,20
20263040,3379,20
20263040,29083,20
20299683,13599,20
20299683,11658,20
20342617,805,20
20342617,1669,20
20342617,24099,20
20423680,30386,20
20443235,26785,20
20443235,21274,20
20443235,9477,20
20443235,21971,20
20443235,18833,20
20443235,814,20
20454076,3389,20
20454076,18045,20
20454672,24999,20
20454672,20926,20
20454672,1659,20
20499240,25152,20
20499240,30358,20
20499240,3379,20
20505127,20994,20
20509356,1691,20
20509356,10064,20
20518872,25506,20
