book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
6097,6670,6670,1327019,89,141311290,9780141311300.0,"Roald Dahl, Quentin Blake",1966.0,,The Magic Finger (Young Puffin Developing Reader),eng,3.66,19018,21939,1150,333,1904,7795,6814,5093,https://images.gr-assets.com/books/1434928966m/6670.jpg,https://images.gr-assets.com/books/1434928966s/6670.jpg
6107,25279165,25279165,45005209,18,345528697,9780345528700.0,Melanie Benjamin,2016.0,The Swans of Fifth Avenue,The Swans of Fifth Avenue,eng,3.58,13735,17953,2518,580,1676,5639,6932,3126,https://images.gr-assets.com/books/1431898319m/25279165.jpg,https://images.gr-assets.com/books/1431898319s/25279165.jpg
6116,28959148,28959148,49185839,10,,,Matthew Norman,2016.0,,We're All Damaged,eng,3.85,16377,16488,1374,271,884,4157,6972,4204,https://images.gr-assets.com/books/1457221465m/28959148.jpg,https://images.gr-assets.com/books/1457221465s/28959148.jpg
6117,6115138,6115138,6293210,42,312374976,9780312374980.0,Linda Castillo,2009.0,Sworn to Silence,"Sworn to Silence (Kate Burkholder, #1)",eng,4.0,17862,20424,2416,343,775,4013,8761,6532,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6118,12119529,12119529,17088822,12,425256227,9780425256220.0,Ilona Andrews,2014.0,Magic Breaks,"Magic Breaks (Kate Daniels, #7)",eng,4.52,22583,27458,2303,46,188,1910,8504,16810,https://images.gr-assets.com/books/1383236969m/12119529.jpg,https://images.gr-assets.com/books/1383236969s/12119529.jpg
6120,7717482,7717482,44805656,112,4103534257,9784103534260.0,"Haruki Murakami, 村上 春樹",2010.0,1Q84 Book 3 [Ichi-kyū-hachi-yon],"1Q84 BOOK 3 (1Q84, #3)",jpn,3.86,10317,17189,1332,328,1253,4136,6260,5212,https://images.gr-assets.com/books/1327559269m/7717482.jpg,https://images.gr-assets.com/books/1327559269s/7717482.jpg
6130,52350,52350,1534281,61,60080841,9780060080850.0,Ira Levin,1972.0,The Stepford Wives,The Stepford Wives,eng,3.71,17382,20716,1435,283,1556,6481,7954,4442,https://images.gr-assets.com/books/1403404262m/52350.jpg,https://images.gr-assets.com/books/1403404262s/52350.jpg
6140,13390528,13390528,18621486,48,62073125,9780062073130.0,Daniel Silva,2012.0,The Fallen Angel,"The Fallen Angel (Gabriel Allon, #12)",eng,4.17,13939,17477,1309,122,432,2694,7352,6877,https://images.gr-assets.com/books/1468408514m/13390528.jpg,https://images.gr-assets.com/books/1468408514s/13390528.jpg
6145,29367958,29367958,48358625,6,,,Mariana Zapata,2016.0,The Wall of Winnipeg and Me,The Wall of Winnipeg and Me,eng,4.34,29197,30842,3311,381,768,3473,9447,16773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6151,21720,21720,1952659,60,038533947X,9780385339480.0,Karin Slaughter,2007.0,Beyond Reach,"Beyond Reach (Grant County, #6)",eng,4.19,15359,18527,985,211,515,2881,6934,7986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6153,643974,643974,62899,60,449221512,9780449221520.0,Sue Grafton,1992.0,I is for Innocent,"I is for Innocent (Kinsey Millhone, #9)",en-US,3.9,21756,23492,539,71,549,7035,9921,5916,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6158,608216,608216,2098474,40,7162499,9780007162500.0,Paullina Simons,2006.0,"Tatiana and Alexander (The Bronze Horseman, #2)","The Summer Garden (The Bronze Horseman, #3)",eng,4.13,15737,19133,1810,501,1020,3136,5385,9091,https://images.gr-assets.com/books/1411993309m/608216.jpg,https://images.gr-assets.com/books/1411993309s/608216.jpg
6159,25066591,25066591,44146594,34,316407135,9780316407140.0,James Patterson,2015.0,Cross Justice,"Cross Justice (Alex Cross, #23)",,4.22,8634,16401,1490,210,472,2241,6077,7401,https://images.gr-assets.com/books/1427135714m/25066591.jpg,https://images.gr-assets.com/books/1427135714s/25066591.jpg
6189,244572,244572,6594671,70,000710653X,9780007106530.0,Diana Wynne Jones,1977.0,Charmed Life ,"Charmed Life (Chrestomanci, #1)",eng,3.95,21896,24251,875,661,1194,5133,9051,8212,https://images.gr-assets.com/books/1396706429m/244572.jpg,https://images.gr-assets.com/books/1396706429s/244572.jpg
6194,1096390,1096390,1792422,91,374280967,9780374280960.0,Alan Bennett,2007.0,The Uncommon Reader ,The Uncommon Reader,eng,3.82,16957,22636,4211,308,1378,6039,9331,5580,https://images.gr-assets.com/books/1317064291m/1096390.jpg,https://images.gr-assets.com/books/1317064291s/1096390.jpg
6206,26158341,26158341,46115850,11,,,Kathryn Croft,2015.0,The Girl With No Past,The Girl With No Past,en-US,3.59,15572,15764,1063,577,1570,4786,5674,3157,https://images.gr-assets.com/books/1440440726m/26158341.jpg,https://images.gr-assets.com/books/1440440726s/26158341.jpg
6211,16316,16316,721292,143,7120818,9780007120820.0,Agatha Christie,1927.0,The Big Four,"The Big Four (Hercule Poirot, #5)",eng,3.6,17820,21564,1331,655,2484,6645,6741,5039,https://images.gr-assets.com/books/1372506728m/16316.jpg,https://images.gr-assets.com/books/1372506728s/16316.jpg
6212,16424,16424,2991011,204,7119305,9780007119300.0,Agatha Christie,1932.0,Peril at End House,"Peril at End House (Hercule Poirot, #8)",eng,3.89,19463,23119,1115,98,803,6497,9806,5915,https://images.gr-assets.com/books/1327938128m/16424.jpg,https://images.gr-assets.com/books/1327938128s/16424.jpg
6213,23346719,23346719,40851119,73,857522817,9780857522820.0,Renée Knight,2015.0,Disclaimer,Disclaimer,eng,3.58,11329,16820,2379,540,1584,5210,6557,2929,https://images.gr-assets.com/books/1417259186m/23346719.jpg,https://images.gr-assets.com/books/1417259186s/23346719.jpg
6227,25142924,25142924,44611588,37,62294415,9780062294420.0,Mitch Albom,2012.0,The Magic Strings of Frankie Presto,The Magic Strings of Frankie Presto,eng,4.32,15701,18828,3031,336,520,2038,5873,10061,https://images.gr-assets.com/books/1426364478m/25142924.jpg,https://images.gr-assets.com/books/1426364478s/25142924.jpg
6228,23157777,23157777,42704733,22,553392921,9780553392920.0,Robin Hobb,2015.0,Fool's Quest,"Fool's Quest  (The Fitz and The Fool, #2)",eng,4.53,12374,17140,1252,50,159,1125,5172,10634,https://images.gr-assets.com/books/1420496252m/23157777.jpg,https://images.gr-assets.com/books/1420496252s/23157777.jpg
6232,8686068,8686068,13558363,64,312375069,9780312375060.0,"Keigo Higashino, Alexander O. Smith",2005.0,容疑者Xの献身 [Yōgisha X no kenshin],The Devotion of Suspect X,,4.05,12336,16654,2562,140,633,3108,7197,5576,https://images.gr-assets.com/books/1312051518m/8686068.jpg,https://images.gr-assets.com/books/1312051518s/8686068.jpg
6234,23965,23965,1087464,58,8433972618,9788433972610.0,Irvine Welsh,2005.0,Porno,Porno,,3.78,13049,15315,470,221,1029,4352,6056,3657,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6240,15018,15018,13649393,38,1571741038,9781571741040.0,Neale Donald Walsch,1996.0,"Conversations with God, an uncommon dialogue, book 3","Conversations With God: An Uncommon Dialogue, Book 3",eng,4.18,12301,12866,163,316,573,2069,3394,6514,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6241,24728470,24728470,43579550,36,1101875100,9781101875100.0,Patti Smith,2015.0,M Train,M Train,eng,3.94,15634,18895,2040,762,1128,3562,6555,6888,https://images.gr-assets.com/books/1429289871m/24728470.jpg,https://images.gr-assets.com/books/1429289871s/24728470.jpg
6245,26025989,26025989,45949491,29,399173595,9780399173590.0,Carrie Fisher,2016.0,The Princess Diarist,The Princess Diarist,eng,3.66,18655,23354,4002,376,1952,7719,8535,4772,https://images.gr-assets.com/books/1496315917m/26025989.jpg,https://images.gr-assets.com/books/1496315917s/26025989.jpg
6250,23929479,23929479,43535062,82,2081354802,9782081354810.0,Michel Houellebecq,2015.0,Soumission ,Soumission,fre,3.63,6967,17428,1925,478,1533,5171,7085,3161,https://images.gr-assets.com/books/1421431410m/23929479.jpg,https://images.gr-assets.com/books/1421431410s/23929479.jpg
6251,1897,1897,809841,31,385488181,9780385488180.0,Jon Krakauer,1990.0,Eiger Dreams: Ventures Among Men and Mountains,Eiger Dreams: Ventures Among Men and Mountains,,3.97,14010,15074,499,108,472,3588,6525,4381,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6260,25776210,25776210,30158053,24,425256766,9780425256760.0,Patricia Briggs,2016.0,Fire Touched,"Fire Touched (Mercy Thompson, #9)",eng,4.35,18123,23666,2370,66,275,2659,8887,11779,https://images.gr-assets.com/books/1441912000m/25776210.jpg,https://images.gr-assets.com/books/1441912000s/25776210.jpg
6267,85491,85491,1005181,70,515132187,9780515132180.0,Nora Roberts,2001.0,The Villa,The Villa,en-US,3.94,20328,22121,650,243,1127,5755,7683,7313,https://images.gr-assets.com/books/1351343027m/85491.jpg,https://images.gr-assets.com/books/1351343027s/85491.jpg
6278,18869967,18869967,430524,117,316252905,9780316252900.0,Daphne du Maurier,1935.0,Jamaica Inn,Jamaica Inn,eng,3.85,8392,20557,1669,252,1163,5444,8349,5349,https://images.gr-assets.com/books/1386605082m/18869967.jpg,https://images.gr-assets.com/books/1386605082s/18869967.jpg
6289,29610595,29610595,49952105,5,,,Colleen Hoover,2016.0,,Too Late,eng,4.03,15113,20459,2980,572,1233,3654,6596,8404,https://images.gr-assets.com/books/1459520906m/29610595.jpg,https://images.gr-assets.com/books/1459520906s/29610595.jpg
6290,954303,954303,939213,6,345496205,9780345496200.0,"Natsumi Ando, Miyuki Kobayashi",2005.0,Kitchen no Ohimesama,"Kitchen Princess, Vol. 01 (Kitchen Princess, #1)",en-US,4.16,16281,16318,289,463,899,2712,3713,8531,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6293,648194,648194,634333,29,60564652,9780060564650.0,Mary Kay Andrews,2004.0,Hissy Fit,Hissy Fit,en-GB,3.96,16406,18023,1224,230,792,4359,6793,5849,https://images.gr-assets.com/books/1355940330m/648194.jpg,https://images.gr-assets.com/books/1355940330s/648194.jpg
6300,194086,194086,187711,46,552772291,9780552772300.0,Madeleine Wickham,2001.0,Sleeping Arrangements,Sleeping Arrangements,eng,3.24,15689,18185,961,1124,3237,6712,4425,2687,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6309,17608111,17608111,24566794,21,356502023,9780356502020.0,Brian  McClellan,2014.0,The Crimson Campaign,"The Crimson Campaign (Powder Mage, #2)",eng,4.35,14292,17072,825,59,198,1608,6973,8234,https://images.gr-assets.com/books/1363102695m/17608111.jpg,https://images.gr-assets.com/books/1363102695s/17608111.jpg
6314,639787,639787,625995,203,425067947,9780425067950.0,Agatha Christie,1923.0,The Murder on the Links,"The Murder on the Links (Hercule Poirot, #2)",eng,3.8,18834,24000,1312,142,1100,7653,9666,5439,https://images.gr-assets.com/books/1384562979m/639787.jpg,https://images.gr-assets.com/books/1384562979s/639787.jpg
6323,10618,10618,22015774,22,751525677,9780751525670.0,Stephen King,1982.0,,Apt Pupil,eng,3.83,17198,18199,537,254,1097,5011,6928,4909,https://images.gr-assets.com/books/1330222469m/10618.jpg,https://images.gr-assets.com/books/1330222469s/10618.jpg
6340,61903,61903,9673658,42,743468422,9780743468430.0,Lois McMaster Bujold,1986.0,Shards of Honor,"Shards of Honour  (Vorkosigan Saga, #1)",eng,4.13,16756,21201,1241,176,755,3820,7916,8534,https://images.gr-assets.com/books/1392767899m/61903.jpg,https://images.gr-assets.com/books/1392767899s/61903.jpg
6355,18764826,18764826,23967072,21,1476702993,9781476703000.0,Lisa Jewell,2013.0,The House We Grew Up In,The House We Grew Up In,eng,3.88,11546,15491,1929,230,710,3578,7105,3868,https://images.gr-assets.com/books/1407719574m/18764826.jpg,https://images.gr-assets.com/books/1407719574s/18764826.jpg
6360,675905,675905,661908,10,312997191,9780312997200.0,Elin Hilderbrand,2003.0,Summer People,Summer People,eng,3.93,14369,15792,623,126,649,4124,6239,4654,https://images.gr-assets.com/books/1317063942m/675905.jpg,https://images.gr-assets.com/books/1317063942s/675905.jpg
6381,26131641,26131641,46081985,19,812996089,9780812996080.0,Anna Quindlen,2016.0,Miller's Valley,Miller's Valley,en-GB,3.89,12391,16239,2195,242,679,3757,7489,4072,https://images.gr-assets.com/books/1447962407m/26131641.jpg,https://images.gr-assets.com/books/1447962407s/26131641.jpg
6385,204779,204779,15568908,125,1594567395,9781594567390.0,Edgar Allan Poe,1842.0,The Masque of the Red Death,The Masque of the Red Death,eng,4.08,17728,20338,640,186,802,3967,7543,7840,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6386,7438179,7438179,9438856,33,345496574,9780345496580.0,Peter F. Hamilton,2009.0,The Evolutionary Void,The Evolutionary Void,eng,4.25,13440,15609,471,89,310,2114,6120,6976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6406,46661,46661,4570662,37,385338104,9780385338100.0,Jonathan Tropper,2003.0,The Book of Joe,The Book of Joe,en-US,3.95,13064,14880,1420,118,494,3375,6912,3981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6413,2924318,2924318,2951639,42,374299102,9780374299100.0,Marilynne Robinson,2008.0,Home,"Home (Gilead, #2)",eng,3.97,13851,15891,2608,367,979,3060,5898,5587,https://images.gr-assets.com/books/1426188598m/2924318.jpg,https://images.gr-assets.com/books/1426188598s/2924318.jpg
6414,23647129,23647129,43254799,14,718031822,9780718031820.0,Jen Hatmaker,2015.0,For the Love: Fighting for Grace in a World of Impossible Standards,For the Love: Fighting for Grace in a World of Impossible Standards,,4.1,16200,17427,1487,510,698,2842,5828,7549,https://images.gr-assets.com/books/1426296433m/23647129.jpg,https://images.gr-assets.com/books/1426296433s/23647129.jpg
6419,19536001,19536001,27662564,16,1607069466,9781607069460.0,"Matt Fraction, Chip Zdarsky",2014.0,"Sex Criminals, Volume One: One Weird Trick","Sex Criminals, Vol. 1: One Weird Trick",eng,3.99,22017,22260,2421,499,1208,4284,8354,7915,https://images.gr-assets.com/books/1396977214m/19536001.jpg,https://images.gr-assets.com/books/1396977214s/19536001.jpg
6423,20443235,20443235,31175868,17,374384738,9780374384740.0,Marie Rutkoski,2016.0,The Winner's Kiss,"The Winner's Kiss (The Winner's Trilogy, #3)",eng,4.29,23125,25825,4447,184,638,3379,8968,12656,https://images.gr-assets.com/books/1455809407m/20443235.jpg,https://images.gr-assets.com/books/1455809407s/20443235.jpg
6428,31538635,31538635,52885176,18,1781106282,9781781106280.0,"J.K. Rowling, MinaLima",2016.0,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies","Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)",eng,4.22,16285,24805,1743,636,713,3498,7555,12403,https://images.gr-assets.com/books/1471436733m/31538635.jpg,https://images.gr-assets.com/books/1471436733s/31538635.jpg
6443,30008702,30008702,50111227,47,385542070,9780385542070.0,Ian McEwan,2016.0,Nutshell,Nutshell,eng,3.71,10904,20869,3088,601,1755,5579,7996,4938,https://images.gr-assets.com/books/1498680109m/30008702.jpg,https://images.gr-assets.com/books/1498680109s/30008702.jpg
6444,13619,13619,1902274,35,1421501694,9781421501700.0,"Tsugumi Ohba, Takeshi Obata",2004.0,デスノート #2 (Desu Nōto) Gōryū (合流),"Death Note, Vol. 2: Confluence (Death Note, #2)",eng,4.42,20177,21579,807,60,307,2189,6929,12094,https://images.gr-assets.com/books/1419952210m/13619.jpg,https://images.gr-assets.com/books/1419952210s/13619.jpg
6450,25489012,25489012,44737184,33,385539282,9780385539290.0,Bill Bryson,2015.0,The Road to Little Dribbling,The Road to Little Dribbling: Adventures of an American in Britain,eng,3.71,9694,16940,2944,386,1375,4767,6652,3760,https://images.gr-assets.com/books/1444259875m/25489012.jpg,https://images.gr-assets.com/books/1444259875s/25489012.jpg
6451,15942636,15942636,21409785,26,140227663X,9781402276640.0,Susanna Kearsley,2013.0,The Firebird,"The Firebird (Slains, #2)",eng,4.08,12421,19078,2261,216,653,3397,7857,6955,https://images.gr-assets.com/books/1347896972m/15942636.jpg,https://images.gr-assets.com/books/1347896972s/15942636.jpg
6455,112200,112200,471777,98,517206064,9780517206060.0,Emily Dickinson,1890.0,Selected Poems of Emily Dickinson,Selected Poems,eng,4.16,16218,18047,283,273,650,3139,5766,8219,https://images.gr-assets.com/books/1260829838m/112200.jpg,https://images.gr-assets.com/books/1260829838s/112200.jpg
6460,23602473,23602473,43212054,49,307594173,9780307594170.0,Toni Morrison,2014.0,God Help the Child,God Help the Child,eng,3.7,12228,15151,2330,320,1293,4299,5911,3328,https://images.gr-assets.com/books/1463008449m/23602473.jpg,https://images.gr-assets.com/books/1463008449s/23602473.jpg
6473,22915460,22915460,41179885,14,,,"Petra Durst-Benning, Samuel Willcocks",2000.0,Die Glasbläserin,The Glassblower,eng,3.87,13478,14596,965,375,907,3272,5666,4376,https://images.gr-assets.com/books/1408013754m/22915460.jpg,https://images.gr-assets.com/books/1408013754s/22915460.jpg
6479,25251757,25251757,44972782,23,031623107X,9780316231080.0,Megan Abbott,2016.0,You Will Know Me,You Will Know Me,eng,3.45,17002,20045,2690,506,2210,7585,7186,2558,https://images.gr-assets.com/books/1467210264m/25251757.jpg,https://images.gr-assets.com/books/1467210264s/25251757.jpg
6482,16130986,16109080,5692065,19,,,Scott Pratt,2008.0,An Innocent Client,An Innocent Client,eng,4.16,8045,16772,1180,246,546,2427,6601,6952,https://images.gr-assets.com/books/1352135419m/16130986.jpg,https://images.gr-assets.com/books/1352135419s/16130986.jpg
6491,29340182,29340182,46238704,18,316348406,9780316348410.0,Lindy West,2016.0,"Shrill: Women Are Funny, It's Okay to Be Fat, and Feminists Don't Have to Be Nice",Shrill: Notes from a Loud Woman,eng,4.23,15258,17946,2780,169,480,2297,7051,7949,https://images.gr-assets.com/books/1460015959m/29340182.jpg,https://images.gr-assets.com/books/1460015959s/29340182.jpg
6505,95693,95693,1298683,143,553280511,9780553280520.0,L.M. Montgomery,1926.0,The Blue Castle,The Blue Castle ,en-US,4.23,18190,20815,2672,260,672,3209,6627,10047,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6512,16372,16372,2107920,186,7120982,9780007120990.0,Agatha Christie,1962.0,The Mirror Crack'd from Side to Side,"The Mirror Crack'd from Side to Side (Miss Marple, #9)",eng,3.89,20177,23061,808,109,884,6586,9368,6114,https://images.gr-assets.com/books/1466335226m/16372.jpg,https://images.gr-assets.com/books/1466335226s/16372.jpg
6523,55022,55022,1916440,35,753820331,9780753820340.0,James Lee Burke,1987.0,The neon rain,"The Neon Rain (Dave Robicheaux, #1)",eng,3.98,14693,16387,832,274,753,3431,6491,5438,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6527,28862528,28862528,48637040,17,163215711X,9781632157120.0,"Brian K. Vaughan, Fiona Staples",2016.0,"Saga, Volume Six","Saga, Vol. 6 (Saga, #6)",eng,4.49,18433,18961,2085,23,127,1334,6492,10985,https://images.gr-assets.com/books/1486028997m/28862528.jpg,https://images.gr-assets.com/books/1486028997s/28862528.jpg
6528,143761,143761,4083744,40,778322955,9780778322960.0,Debbie Macomber,2005.0,A Good Yarn,"A Good Yarn (Blossom Street, #2)",en-US,4.11,16467,17712,920,103,452,3636,6671,6850,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6533,78989,78989,375863,61,449208060,9780449208070.0,Jeffrey Archer,1977.0,Shall We Tell the President?,"Shall We Tell the President? (Kane & Abel, #3)",eng,3.69,12792,14482,459,191,1080,4705,5513,2993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6536,13817,13817,2960451,41,380789833,9780380789830.0,Raymond E. Feist,1998.0,"Shards of a Broken Crown (The Serpentwar Saga, #4)","Shards of a Broken Crown (The Serpentwar Saga, #4)",,3.99,16227,17266,116,102,637,4094,6893,5540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6537,17722973,17722973,24790180,39,316201545,9780316201540.0,"Chris Colfer, Brandon Dorman",2013.0,The Enchantress Returns,"The Enchantress Returns (The Land of Stories, #2)",eng,4.49,17845,19829,1676,111,300,1767,5194,12457,https://images.gr-assets.com/books/1364843824m/17722973.jpg,https://images.gr-assets.com/books/1364843824s/17722973.jpg
6538,23485372,23485372,43076069,13,,,Charlie N. Holmberg,2015.0,The Master Magician,"The Master Magician (The Paper Magician Trilogy, #3)",en-GB,3.82,17142,17662,1443,193,1131,4950,6806,4582,https://images.gr-assets.com/books/1422130439m/23485372.jpg,https://images.gr-assets.com/books/1422130439s/23485372.jpg
6557,6907672,6907672,7132451,5,345517989,9780345517980.0,"Robin Furth, Stephen King, Peter Straub, Tony Shasteen, Nei Ruffino",2009.0,,The Talisman (Volume 1): The Road of Trials,en-US,4.34,12413,12431,54,151,358,1612,3312,6998,https://images.gr-assets.com/books/1320441659m/6907672.jpg,https://images.gr-assets.com/books/1320441659s/6907672.jpg
6569,83083,83083,3303763,29,143035304,9780143035300.0,Jacqueline Winspear,2004.0,Birds of a Feather,"Birds of a Feather (Maisie Dobbs, #2)",en-US,3.95,18359,20713,1963,121,546,4794,9975,5277,https://images.gr-assets.com/books/1386728383m/83083.jpg,https://images.gr-assets.com/books/1386728383s/83083.jpg
6579,223462,223462,1345543,33,446694533,9780446694540.0,Joshilyn Jackson,2005.0,Gods in Alabama,Gods in Alabama,en-US,3.86,15290,16469,1731,207,899,4151,6979,4233,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6583,27220736,27220736,4077583,39,1501135910,9781501135910.0,Phil Knight,2016.0,Shoe Dog: A Memoir by the Creator of Nike,Shoe Dog: A Memoir by the Creator of NIKE,eng,4.46,22373,28643,2407,405,487,2235,7997,17519,https://images.gr-assets.com/books/1457284880m/27220736.jpg,https://images.gr-assets.com/books/1457284880s/27220736.jpg
6588,129947,129947,1414582,54,553381571,9780553381570.0,Pat Conroy,1969.0,The Water is Wide,The Water is Wide: A Memoir,,4.09,13513,15469,1124,93,492,3020,6247,5617,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6592,179735,179735,1109091,5,843955430,9780843955440.0,Jack Ketchum,1989.0,The Girl Next Door,The Girl Next Door,en-GB,3.95,13491,15793,1567,459,927,3193,5592,5622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6596,17563080,17563080,24495476,21,,,Anne Bishop,2014.0,Murder of Crows,"Murder of Crows (The Others, #2)",eng,4.31,22994,24694,2235,127,487,2975,9238,11867,https://images.gr-assets.com/books/1371752568m/17563080.jpg,https://images.gr-assets.com/books/1371752568s/17563080.jpg
6599,17333302,17333302,24064606,56,031623480X,9780316234800.0,"David  Perlmutter, Kristin Loberg",2013.0,"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers","Grain Brain: The Surprising Truth about Wheat, Carbs,  and Sugar--Your Brain's Silent Killers",eng,3.88,10305,13051,1123,486,783,2899,4534,4349,https://images.gr-assets.com/books/1395680212m/17333302.jpg,https://images.gr-assets.com/books/1395680212s/17333302.jpg
6613,79421,79421,930013,25,082546207X,9780825462080.0,"Paul Hattaway, Brother Yun",2000.0,The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun,The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun,eng,4.33,12537,13133,620,195,363,1716,3537,7322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6627,7432,7432,1751542,27,312426216,9780312426220.0,Jacqueline Winspear,2005.0,Pardonable Lies,"Pardonable Lies (Maisie Dobbs, #3)",en-US,4.09,17947,19200,1418,76,343,3487,9191,6103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6646,24631990,24483265,44077500,27,,,Angela Marsons,2015.0,Silent Scream,"Silent Scream (D.I. Kim Stone, #1)",eng,4.02,9547,17965,1549,355,772,3390,7036,6412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6650,61905,61905,3036422,50,743468414,9780743468410.0,Lois McMaster Bujold,1991.0,,"Barrayar (Vorkosigan Saga, #7)",eng,4.31,17549,19234,658,91,320,2439,7098,9286,https://images.gr-assets.com/books/1397151220m/61905.jpg,https://images.gr-assets.com/books/1397151220s/61905.jpg
6659,26200563,26200563,46177490,12,1455539740,9781455539740.0,"Lin-Manuel Miranda, Jeremy McCarter",2016.0,Hamilton: The Revolution,Hamilton: The Revolution,eng,4.47,24800,25565,3339,693,530,1834,5496,17012,https://images.gr-assets.com/books/1451400644m/26200563.jpg,https://images.gr-assets.com/books/1451400644s/26200563.jpg
